INFO - Siam-FC - Running command 'main'
INFO - Siam-FC - Started run with ID "48"
INFO - root - Creating training directory: /home/v-chaoqw/MYSFC-ORI/track_model_checkpoints/SFC
INFO - root - preproces -- siamese_fc_color
WARNING - root - root is not explicitly specified, using default value: None
INFO - root - For training, we use instance size 255 - 2 * 8 ...
WARNING - root - init_method is not explicitly specified, using default value: None
sdiufhasudf Tensor("siamese_fc/conv5/split:0", shape=(8, 8, 8, 192), dtype=float32)
Tensor("siamese_fc/conv5/def/transpose:0", shape=(8, 192, 8, 8), dtype=float32) <tf.Variable 'siamese_fc/conv5/def/b1/weights:0' shape=(128, 192, 3, 3) dtype=float32_ref> Tensor("siamese_fc/conv5/def/transpose_1:0", shape=(8, 72, 8, 8), dtype=float32)
ddd Tensor("siamese_fc/conv5/def/b1/transpose:0", shape=(8, 6, 6, 128), dtype=float32)
Tensor("siamese_fc/conv5/def/transpose_2:0", shape=(8, 192, 8, 8), dtype=float32) <tf.Variable 'siamese_fc/conv5/def/b2/weights:0' shape=(128, 192, 3, 3) dtype=float32_ref> Tensor("siamese_fc/conv5/def/transpose_3:0", shape=(8, 72, 8, 8), dtype=float32)
sdiufhasudf Tensor("siamese_fc_1/conv5/split:0", shape=(8, 22, 22, 192), dtype=float32)
Tensor("siamese_fc_1/conv5/def/transpose:0", shape=(8, 192, 22, 22), dtype=float32) <tf.Variable 'siamese_fc/conv5/def/b1/weights:0' shape=(128, 192, 3, 3) dtype=float32_ref> Tensor("siamese_fc_1/conv5/def/transpose_1:0", shape=(8, 72, 22, 22), dtype=float32)
ddd Tensor("siamese_fc_1/conv5/def/b1/transpose:0", shape=(8, 20, 20, 128), dtype=float32)
Tensor("siamese_fc_1/conv5/def/transpose_2:0", shape=(8, 192, 22, 22), dtype=float32) <tf.Variable 'siamese_fc/conv5/def/b2/weights:0' shape=(128, 192, 3, 3) dtype=float32_ref> Tensor("siamese_fc_1/conv5/def/transpose_3:0", shape=(8, 72, 22, 22), dtype=float32)
INFO - root - Model moving average is disabled since decay factor is 0
2017-12-05 06:10:11.773245: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-12-05 06:10:11.773286: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-12-05 06:10:11.773293: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-12-05 06:10:11.773297: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-12-05 06:10:11.773301: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-12-05 06:10:12.327162: I tensorflow/core/common_runtime/gpu/gpu_device.cc:887] Found device 0 with properties: 
name: Tesla K80
major: 3 minor: 7 memoryClockRate (GHz) 0.8235
pciBusID 5791:00:00.0
Total memory: 11.17GiB
Free memory: 11.11GiB
2017-12-05 06:10:12.327243: I tensorflow/core/common_runtime/gpu/gpu_device.cc:908] DMA: 0 
2017-12-05 06:10:12.327268: I tensorflow/core/common_runtime/gpu/gpu_device.cc:918] 0:   Y 
2017-12-05 06:10:12.327287: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla K80, pci bus id: 5791:00:00.0)
INFO:tensorflow:Restoring parameters from /home/v-chaoqw/MYSFC-ORI/track_model_checkpoints/SFC-only/model.ckpt-150000
INFO - tensorflow - Restoring parameters from /home/v-chaoqw/MYSFC-ORI/track_model_checkpoints/SFC-only/model.ckpt-150000
INFO - root - Starting threads 0 ...

INFO - root - training for 332500 steps
INFO - root - 2017-12-05 06:10:16.079361: step 0, loss = 2.03, batch loss = 1.97 (3.0 examples/sec; 2.630 sec/batch; 242h:55m:48s remains)
INFO:tensorflow:/home/v-chaoqw/MYSFC-ORI/track_model_checkpoints/SFC/model.ckpt-0 is not in all_model_checkpoint_paths. Manually adding it.
INFO - tensorflow - /home/v-chaoqw/MYSFC-ORI/track_model_checkpoints/SFC/model.ckpt-0 is not in all_model_checkpoint_paths. Manually adding it.
INFO - root - 2017-12-05 06:10:19.246392: step 10, loss = 2.05, batch loss = 2.00 (37.3 examples/sec; 0.214 sec/batch; 19h:48m:38s remains)
INFO - root - 2017-12-05 06:10:21.479218: step 20, loss = 2.07, batch loss = 2.01 (39.2 examples/sec; 0.204 sec/batch; 18h:49m:43s remains)
INFO - root - 2017-12-05 06:10:23.763023: step 30, loss = 2.04, batch loss = 1.99 (37.0 examples/sec; 0.216 sec/batch; 19h:57m:44s remains)
INFO - root - 2017-12-05 06:10:25.928833: step 40, loss = 2.04, batch loss = 1.98 (38.7 examples/sec; 0.207 sec/batch; 19h:05m:55s remains)
INFO - root - 2017-12-05 06:10:28.071461: step 50, loss = 2.05, batch loss = 2.00 (38.0 examples/sec; 0.211 sec/batch; 19h:27m:54s remains)
INFO - root - 2017-12-05 06:10:30.189189: step 60, loss = 2.04, batch loss = 1.98 (38.2 examples/sec; 0.209 sec/batch; 19h:20m:37s remains)
INFO - root - 2017-12-05 06:10:32.378757: step 70, loss = 2.04, batch loss = 1.98 (38.5 examples/sec; 0.208 sec/batch; 19h:10m:30s remains)
INFO - root - 2017-12-05 06:10:34.492416: step 80, loss = 2.07, batch loss = 2.01 (37.4 examples/sec; 0.214 sec/batch; 19h:44m:40s remains)
INFO - root - 2017-12-05 06:10:36.734961: step 90, loss = 2.06, batch loss = 2.00 (37.6 examples/sec; 0.213 sec/batch; 19h:39m:01s remains)
INFO - root - 2017-12-05 06:10:38.911991: step 100, loss = 2.07, batch loss = 2.02 (35.1 examples/sec; 0.228 sec/batch; 21h:01m:22s remains)
INFO - root - 2017-12-05 06:10:41.156162: step 110, loss = 2.05, batch loss = 1.99 (37.8 examples/sec; 0.212 sec/batch; 19h:33m:18s remains)
INFO - root - 2017-12-05 06:10:43.314805: step 120, loss = 2.08, batch loss = 2.02 (33.8 examples/sec; 0.236 sec/batch; 21h:49m:21s remains)
INFO - root - 2017-12-05 06:10:45.505974: step 130, loss = 2.07, batch loss = 2.01 (38.1 examples/sec; 0.210 sec/batch; 19h:24m:26s remains)
INFO - root - 2017-12-05 06:10:47.635205: step 140, loss = 2.05, batch loss = 1.99 (37.2 examples/sec; 0.215 sec/batch; 19h:50m:04s remains)
INFO - root - 2017-12-05 06:10:49.774027: step 150, loss = 2.06, batch loss = 2.00 (37.3 examples/sec; 0.214 sec/batch; 19h:46m:49s remains)
INFO - root - 2017-12-05 06:10:51.920815: step 160, loss = 2.07, batch loss = 2.01 (35.6 examples/sec; 0.225 sec/batch; 20h:43m:32s remains)
INFO - root - 2017-12-05 06:10:54.036146: step 170, loss = 2.06, batch loss = 2.00 (39.7 examples/sec; 0.201 sec/batch; 18h:34m:44s remains)
INFO - root - 2017-12-05 06:10:56.203125: step 180, loss = 2.05, batch loss = 2.00 (38.5 examples/sec; 0.208 sec/batch; 19h:09m:38s remains)
INFO - root - 2017-12-05 06:10:58.371249: step 190, loss = 2.04, batch loss = 1.98 (37.7 examples/sec; 0.212 sec/batch; 19h:33m:50s remains)
INFO - root - 2017-12-05 06:11:00.506356: step 200, loss = 2.03, batch loss = 1.97 (37.1 examples/sec; 0.216 sec/batch; 19h:54m:43s remains)
INFO - root - 2017-12-05 06:11:02.697022: step 210, loss = 2.07, batch loss = 2.01 (38.8 examples/sec; 0.206 sec/batch; 19h:00m:35s remains)
INFO - root - 2017-12-05 06:11:04.852184: step 220, loss = 2.06, batch loss = 2.01 (37.3 examples/sec; 0.214 sec/batch; 19h:47m:17s remains)
INFO - root - 2017-12-05 06:11:06.994485: step 230, loss = 2.06, batch loss = 2.00 (36.3 examples/sec; 0.220 sec/batch; 20h:20m:13s remains)
